ProductName,Price,DiscountPrice,Image_Url
Kitchen Cleaning/Dusting Microfiber Cloth - G130061,589,399,https://www.bigbasket.com/media/uploads/p/l/40151525_1-liao-kitchen-cleaningdusting-microfiber-cloth-g130061.jpg
"Red Onion Black Seed Oil Kit - Shampoo & Conditioner, Strengthen, Soften & Restore Shine",998,608.78,https://www.bigbasket.com/media/uploads/p/l/40242245_1-wow-skin-science-red-onion-black-seed-oil-kit-shampoo-conditioner-strengthen-soften-restore-shine.jpg
"Giloy Tulsi Juice, 500 ml + Wheatgrass Juice, 500 ml",438,290.53,https://www.bigbasket.com/media/uploads/p/l/1216060_2-indisecrets-giloy-tulsi-juice-500-ml-wheatgrass-juice-500-ml.jpg
"6 Brown Eggs - Indian Breed - No - antibiotics,hormone, steroids - All Natural",120,76,https://www.bigbasket.com/media/uploads/p/l/40076080_3-hen-fruit-eggs-brown.jpg
Scrub - Coffee Bean,375,281.25,https://www.bigbasket.com/media/uploads/p/l/40035328_4-aroma-magic-scrub-coffee-bean.jpg
"Perfume Body Spray - Pure, Long Lasting Fragrance, For Men",249,161.85,https://www.bigbasket.com/media/uploads/p/l/40235433_2-one8-by-virat-kohli-perfume-body-spray-pure-long-lasting-fragrance-for-men.jpg
"Perfume Body Spray - Pure, Long Lasting Fragrance, For Men",498,248.99,https://www.bigbasket.com/media/uploads/p/l/1220374_1-one8-by-virat-kohli-perfume-body-spray-pure-long-lasting-fragrance-for-men.jpg
"Blends Eau De Toilette - Blanc, Long Lasting Fragrance, For Men",595,297.5,https://www.bigbasket.com/media/uploads/p/l/40235437_2-one8-by-virat-kohli-blends-eau-de-toilette-blanc-long-lasting-fragrance-for-men.jpg
"Blends Eau De Toilette - Emerald, Long Lasting Fragrance, For Men",595,297.5,https://www.bigbasket.com/media/uploads/p/l/40235440_2-one8-by-virat-kohli-blends-eau-de-toilette-emerald-long-lasting-fragrance-for-men.jpg
Pure Skin Neem Facial Kit With Face Massager,825,594,https://www.bigbasket.com/media/uploads/p/l/40142366_4-himalaya-pure-skin-neem-facial-kit-with-face-massager.jpg
Youthrx Activating Serum + Creme,825,618.75,https://www.bigbasket.com/media/uploads/p/l/40030734_2-lotus-herbals-youthrx-activating-serum-creme.jpg
Lit Matte Lipliner Pencil,445,333.75,https://www.bigbasket.com/media/uploads/p/l/40210405_1-myglal-lit-matte-lipliner-pencil.jpg
Charcoal & Tea Tree Mattifying Peel-Off Mask,350,189,https://www.bigbasket.com/media/uploads/p/l/40171775_6-kaya-clinic-charcoal-tea-tree-mattifying-peel-off-mask.jpg
Charcoal Face Scrub,450,315,https://www.bigbasket.com/media/uploads/p/l/40149699_2-inatur-charcoal-face-scrub.jpg
Orgadyne Anti Dandruff Shampoo,845,633.75,https://www.bigbasket.com/media/uploads/p/l/40034215_3-organic-harvest-anti-dandruff-shampoo.jpg
Mutton Shami Kabab,535,374.5,https://www.bigbasket.com/media/uploads/p/l/40205807_3-fresho-mutton-shami-kabab.jpg
Wisal Dhabab Perfume Deodorant For Men,399,199,https://www.bigbasket.com/media/uploads/p/l/40159287_2-ajmal-wisal-dhabab-perfume-deodorant-for-men.jpg
Raindrops Parfum Deodorant - For Women,399,199,https://www.bigbasket.com/media/uploads/p/l/40159279_2-ajmal-raindrops-perfume-deodorant-for-women.jpg
Snigdha Skin Whitening Day Cream,320,224,https://www.bigbasket.com/media/uploads/p/l/40137950_2-vlcc-snigdha-skin-whitening-day-cream.jpg
Lemon Essential Oil,450,337.5,https://www.bigbasket.com/media/uploads/p/l/30006515_3-soulflower-lemon-essential-oil.jpg
"Hi-Definition Liquid Concealer - Hydrating, Full-Coverage, Weightless",299,173.42,https://www.bigbasket.com/media/uploads/p/l/40231028_1-bella-voste-hi-definition-liquid-concealer-hydrating-full-coverage-weightless.jpg
"Body Bath Dual Sided Hangable Loofah/Sponge/Scrubber - Cream, Bb1424",149,62.58,https://www.bigbasket.com/media/uploads/p/l/40185890_1-muyi-body-bath-dual-sided-hangable-loofahspongescrubber-cream-bb1424.jpg
Absolute Argan Oil Serum Foundation - Cool Walnut,800,600,https://www.bigbasket.com/media/uploads/p/l/40191155_2-lakme-absolute-argan-oil-serum-foundation-cool-walnut.jpg
Pink Tear drop Mini Sponge 4 pcs,370,150,https://www.bigbasket.com/media/uploads/p/l/40223604_1-bronson-professional-pink-tear-drop-mini-sponge-4-pcs.jpg
"Premium Nail Enamel - Shimmer Paint, Non-Toxic",99,59.4,https://www.bigbasket.com/media/uploads/p/l/40219639_1-bella-voste-premium-nail-enamel-shiler-paint-non-toxic.jpg
"Premium Nail Enamel - Nude Matte Paint, Non-Toxic",99,59.4,https://www.bigbasket.com/media/uploads/p/l/40219646_1-bella-voste-premium-nail-enamel-nude-matte-paint-non-toxic.jpg
Hemp Facewash Scrub - Skin Tightening,449,269.4,https://www.bigbasket.com/media/uploads/p/l/40225205_1-beardo-hemp-facewash-scrub-skin-tightening.jpg
"Onion Hair Oil With Bhringraj - Boosts Growth, Repairs Damage",395,289,https://www.bigbasket.com/media/uploads/p/l/40225227_1-sesa-onion-hair-oil-with-bhringraj-boosts-growth-repairs-damage.jpg
Bling Liquid Eyeshadow,150,108,https://www.bigbasket.com/media/uploads/p/l/40188533_2-blue-heaven-saphire-liquid-glitter-eyeshadow-05-bronze-stardust.jpg
Face Wash - Grapefruit,360,234.01,https://www.bigbasket.com/media/uploads/p/l/1220490_1-aroma-magic-face-wash-grapefruit.jpg
Grapefruit Face Wash,105,84,https://www.bigbasket.com/media/uploads/p/l/40213613_1-aroma-magic-grapefruit-face-wash.jpg
"Face Wash - Grapefruit, Skin Lightening & Pore Tightening, Normal to Oily Skin, No Parabens, Harsh Chemicals & Alcohol",180,135,https://www.bigbasket.com/media/uploads/p/l/40035342_2-aroma-magic-face-wash-grapefruit.jpg
"Eau De Parfum - Pure, 100 ml + Perfume Body Spray - Pure, 200 ml",1744,908.85,https://www.bigbasket.com/media/uploads/p/l/1221347_1-one8-by-virat-kohli-eau-de-parfum-pure-100-ml-perfume-body-spray-pure-200-ml.jpg
Megalast Liquid Catsuit Hi-Shine Lipstick - Chic Got Real,499,299.4,https://www.bigbasket.com/media/uploads/p/l/40189924_1-wet-n-wild-megalast-liquid-catsuit-hi-shine-lipstick-chic-got-real.jpg
"Balancing Mist Spray - Rose Water, Tone, Soothe, Hydrate, Sulfate & Paraben Free",495,371.25,https://www.bigbasket.com/media/uploads/p/l/40165571_4-fizzy-fern-rose-water-balancing-mist-spray-with-cardamom-aloe-vera-rose-extract.jpg
Anti Pigmentation Cream,845,625,https://www.bigbasket.com/media/uploads/p/l/40163776_2-organic-harvest-anti-pigmentation-cream.jpg
Anti Pigmentation Cream,395,288,https://www.bigbasket.com/media/uploads/p/l/40163777_1-organic-harvest-anti-pigmentation-cream.jpg
ColorStay Gel Envy Longwear Nail Enamel,399,299,https://www.bigbasket.com/media/uploads/p/l/40187007_1-revlon-colorstay-gel-envy-longwear-nail-enamel.jpg
Popxo Makeup Collection - 12 Eyeshadow Kit,449,314,https://www.bigbasket.com/media/uploads/p/l/40234774_1-myglal-popxo-makeup-collection-12-eyeshadow-kit.jpg
Herbal Anti Ageing Cream,430,301,https://www.bigbasket.com/media/uploads/p/l/40171492_4-khadi-natural-herbal-anti-ageing-cream.jpg
Rose Water Facial Toner - Perfect For Sensitive Skin,70,46.9,https://www.bigbasket.com/media/uploads/p/l/40224861_1-blue-heaven-rose-water-facial-toner-perfect-for-sensitive-skin.jpg
Aura Concentrated Floral Perfume Free From Alcohol For Women,500,375,https://www.bigbasket.com/media/uploads/p/l/40159240_6-ajmal-aura-concentrated-floral-perfume-free-from-alcohol-for-women.jpg
Clarifying Tea Tree Cleansing Bar,350,262,https://www.bigbasket.com/media/uploads/p/l/40139729_2-nyassa-clarifying-tea-tree-cleansing-bar.jpg
Phyto-Rx Daily Deep Cleansing Face Wash,395,296,https://www.bigbasket.com/media/uploads/p/l/40144785_1-lotus-professional-phyto-rx-daily-deep-cleansing-face-wash.jpg
"2 In 1 Beard & Face Wash - Infused With Antioxidants, Removes Dirt & Hydrates Skin",499,299,https://www.bigbasket.com/media/uploads/p/l/40232435_1-mancode-2-in-1-beard-face-wash-infused-with-antioxidants-removes-dirt-hydrates-skin.jpg
"Face Wash For Oily Skin - Checks Acne & Oil Control, For Men",399,299,https://www.bigbasket.com/media/uploads/p/l/40212552_1-ustraa-face-wash-for-oily-skin-checks-acne-oil-control-for-men.jpg
Face Wash - Oily Skin,199,195.02,https://www.bigbasket.com/media/uploads/p/l/40148746_2-ustraa-face-wash-oily-skin.jpg
Color Icon Eyeshadow Glitter Single,155,108.5,https://www.bigbasket.com/media/uploads/p/l/40142151_3-wet-n-wild-color-icon-eyeshadow-glitter-single.jpg
"Insta Radiance Green Tea Pack - Lightens & Protects, All Skin Types, 100% Free of Parabens, Harsh Chemicals & Alcohol",395,296.25,https://www.bigbasket.com/media/uploads/p/l/40035357_2-aroma-magic-green-tea-pack-insta-radiance.jpg
E2-BB Small Wooden Cushioned Brush,299,224,https://www.bigbasket.com/media/uploads/p/l/40089808_1-vega-small-wooden-cushioned-brush-e2-bb-colour-may-vary.jpg
Canada Weightless Matte Finish Compact - Natural 02,429,257.4,https://www.bigbasket.com/media/uploads/p/l/40191317_1-faces-canada-weightless-matte-finish-compact-natural-02.jpg
Deodorant Body Spary - Bronze,225,180,https://www.bigbasket.com/media/uploads/p/l/70001779_3-wild-stone-deodorant-body-spary-bronze.jpg
Deodorant Body Spary - Bronze,450,315,https://www.bigbasket.com/media/uploads/p/l/1213591_1-wild-stone-deodorant-body-spary-bronze.jpg
Garden Mix Mouth Freshener - Helps Boost Immunity & Digestion,99,69.3,https://www.bigbasket.com/media/uploads/p/l/40225671_1-delight-nuts-garden-mix-mouth-freshener-helps-boost-ilunity-digestion.jpg
Papaya Cucumber Soap + Orange Carrot Soap each of 150g,700,525,https://www.bigbasket.com/media/uploads/p/l/1220975_1-soulflower-papaya-cucumber-soap-orange-carrot-soap-each-of-150g.jpg
"Frosty Bucket - Sturdy & Durable, For Home Use, Brown",185,99,https://www.bigbasket.com/media/uploads/p/l/40228364_1-polyset-frosty-bucket-sturdy-durable-for-home-use-brown.jpg
"Refresh - Coconut Lime Bar, Plant Based Protein, Instant Energy",360,270,https://www.bigbasket.com/media/uploads/p/l/900448358_4-nourish-organics-lime-chia-bar-made-with-fruit-organic-rich-in-fibre-sugar-free.jpg
Papaya Cucumber Soap 150 g + Orange Carrot Soap 150 g,700,525,https://www.bigbasket.com/media/uploads/p/l/1220783_1-soulflower-papaya-cucumber-soap-150-g-orange-carrot-soap-150-g.jpg
Lip Charm Balm,70,47.6,https://www.bigbasket.com/media/uploads/p/l/40209912_4-blue-heaven-lip-charm-balm.jpg
"Clothes Storage Laundry Bag - Blue Sheeps Printed, BB-562",769,449,https://www.bigbasket.com/media/uploads/p/l/40151538_1-dp-clothes-storage-laundry-bag-blue-sheeps-printed-bb-562.jpg
W4 Perfume Spray - For Women,210,157.5,https://www.bigbasket.com/media/uploads/p/l/40091640_1-engage-w4-perfume-spray-for-women.jpg
"Face Scrub - Papaya & Apricot, Enriched with Active Vitamin C, For Skin Types, No Parabens, No Artificial Colorants",260,169,https://www.bigbasket.com/media/uploads/p/l/40187634_3-glamveda-papaya-apricot-anti-tan-scrub.jpg
Powder Brush,225,126,https://www.bigbasket.com/media/uploads/p/l/40191661_1-bronson-professional-powder-brush.jpg
Magnetize Parfum Deodorant - Aromatic Woody Fragrance,299,164.45,https://www.bigbasket.com/media/uploads/p/l/40203221_2-ajmal-magnetize-deodorant-spicy-aromatic-woody-fragrance-casual-wear-unisex.jpg
"Shilajeet Capsule - For Vigour, Vitality & Stamina",205,143.5,https://www.bigbasket.com/media/uploads/p/l/40201752_1-baidyanath-nagpur-shilajeet-capsule-for-vigour-vitality-stamina.jpg
Wisal Parfum Deodorant - For Women,399,183,https://www.bigbasket.com/media/uploads/p/l/40159288_2-ajmal-wisal-perfume-deodorant-for-women.jpg
Lip Lush Rosy Rose Blush - SPF 20,215,161.25,https://www.bigbasket.com/media/uploads/p/l/40142251_1-lotus-herbals-lip-lush-rosy-rose-blush-spf-20.jpg
Lip Lush Pink Gauva Rush - SPF 20,215,161.25,https://www.bigbasket.com/media/uploads/p/l/40142252_1-lotus-herbals-lip-lush-pink-gauva-rush-spf-20.jpg
Lip Lush Watermelon Splash - SPF 20,215,161.25,https://www.bigbasket.com/media/uploads/p/l/40142253_1-lotus-herbals-lip-lush-watermelon-splash-spf-20.jpg
Herbal Rose & Aloevera Facial Massage Gel,215,150,https://www.bigbasket.com/media/uploads/p/l/40171526_4-khadi-natural-herbal-rose-aloevera-facial-massage-gel.jpg
Revivify Vitamin C & Brightening Skin Toner,195,144,https://www.bigbasket.com/media/uploads/p/l/40214996_2-joy-vitamin-c-natural-aha-brightening-refining-toner-with-grapeseed-tomato.jpg
Vitamin c Lightening & Brightening Scrub,260,182,https://www.bigbasket.com/media/uploads/p/l/40213085_1-glamveda-vitamin-c-lightening-brightening-scrub.jpg
"Bio Pistachio Youthful Nourishing & Revitalizing Face Pack - For All Skin Types, 100% Botanical Extracts",199,145,https://www.bigbasket.com/media/uploads/p/l/40120587_6-biotique-face-pack-youthful-nourishing-revitalizing-bio-pistachio.jpg
"Bio Pistachio Youthful Nourishing & Revitalizing Face Pack - For All Skin Types, 100% Botanical Extracts",530,365,https://www.bigbasket.com/media/uploads/p/l/40179791_4-biotique-bio-pistachio-youthful-nourishing-revitalizing-face-pack.jpg
False Eyelash - 51,250,140,https://www.bigbasket.com/media/uploads/p/l/40223624_1-beautiliss-professional-false-eyelash-51.jpg
Peppermint & Aloe Vera Soap,295,221.25,https://www.bigbasket.com/media/uploads/p/l/40165582_3-fizzy-fern-handmade-peppermint-aloe-vera-soap.jpg
Clean & Pure Intimate Hygiene Wash With Tea Tree Oil & Sea Buckthorn,175,131.25,https://www.bigbasket.com/media/uploads/p/l/40207672_1-dr-morepen-clean-pure-intimate-hygiene-wash-with-tea-tree-oil-sea-buckthorn.jpg
"Cuticle Coat Spray - Light & Non-Sticky, For Shiny & Smooth Hair",150,97.5,https://www.bigbasket.com/media/uploads/p/l/40240511_3-vitress-cuticle-coat-spray-light-non-sticky-for-shiny-smooth-hair.jpg
Ecostay Fantasy Nail Enamel,199,149.25,https://www.bigbasket.com/media/uploads/p/l/40151281_2-lotus-makeup-ecostay-fantasy-nail-enamel.jpg
Oatmeal & Kokum Butter Smoothing Scrub,260,169,https://www.bigbasket.com/media/uploads/p/l/40187635_1-glamveda-oatmeal-kokum-butter-smoothing-scrub.jpg
Ulti-Matte Chubby Stick,249,154.38,https://www.bigbasket.com/media/uploads/p/l/40203493_1-bella-voste-ulti-matte-chubby-stick.jpg
Blending Foundation Brush,200,150,https://www.bigbasket.com/media/uploads/p/l/40191658_1-bronson-professional-blending-foundation-brush.jpg
"Sunscreen Lotion - Carrot, SPF 15, Normal to Dry Skin, All Natural, Mineral Line",115,86.25,https://www.bigbasket.com/media/uploads/p/l/40136777_2-aroma-magic-sunscreen-lotion-carrot.jpg
"Sunscreen Lotion - Carrot, SPF 15, Normal to Dry Skin, All Natural, Mineral Line",175,131.25,https://www.bigbasket.com/media/uploads/p/l/40035323_4-aroma-magic-sunscreen-lotion-carrot.jpg
"Krafty Premium Multipurpose Plastic Basket - Small, Assorted Colour",89,59,https://www.bigbasket.com/media/uploads/p/l/40162353_5-swastik-krafty-premium-multipurpose-plastic-basket-small-assorted-colour.jpg
"Krafty Premium Multipurpose Plastic Basket - Small, Assorted Colour",178,98,https://www.bigbasket.com/media/uploads/p/l/1213395_1-swastik-krafty-premium-multipurpose-plastic-basket-small-assorted-colour.jpg
"Classic Intimate Wash For Women - Naturally pH Balanced, Paraben Free",165,107.25,https://www.bigbasket.com/media/uploads/p/l/40240507_3-evecare-classic-intimate-wash-for-women-naturally-ph-balanced-paraben-free.jpg
"Classic Intimate Wash For Women - Naturally pH Balanced, Paraben Free",324,210.6,https://www.bigbasket.com/media/uploads/p/l/40240508_3-evecare-classic-intimate-wash-for-women-naturally-ph-balanced-paraben-free.jpg
Refreshing & Glowing Sheet Mask,298,238.4,https://www.bigbasket.com/media/uploads/p/l/40250769_1-skin-fx-refreshing-glowing-sheet-mask.jpg
Refreshing & Glowing Sheet Mask,447,357.6,https://www.bigbasket.com/media/uploads/p/l/40250779_1-skin-fx-refreshing-glowing-sheet-mask.jpg
Refreshing & Glowing Sheet Mask,749,599.2,https://www.bigbasket.com/media/uploads/p/l/40250756_1-skin-fx-refreshing-glowing-sheet-mask.jpg
Refreshing & Glowing Sheet Mask In Japanese Cotton,149,119.2,https://www.bigbasket.com/media/uploads/p/l/40250750_1-skin-fx-refreshing-glowing-sheet-mask-in-japanese-cotton.jpg
"Deodorant - Turbo, For Men",199,99.5,https://www.bigbasket.com/media/uploads/p/l/40226514_1-smart-collection-deodorant-turbo-for-men.jpg
"Deodorant - Turbo, For Men",398,199,https://www.bigbasket.com/media/uploads/p/l/1220379_1-smart-collection-deodorant-turbo-for-men.jpg
By Salman Khan Perfumed Deodorant Body Spray - Tiger 200 ml + Hero 200 ml,498,223.65,https://www.bigbasket.com/media/uploads/p/l/1214992_1-frsh-by-salman-khan-perfumed-deodorant-body-spray-tiger-200-ml-hero-200-ml.jpg
"Fair+Glow Sun Screen Lotion SPF 20 - Ashwagandha & Wheatgerm Extracts, Brightens Complexion, Paraben Free",190,133,https://www.bigbasket.com/media/uploads/p/l/40137979_2-vlcc-vlcc-fairglow-sun-screen-lotion-spf-20.jpg
Hello Sun Sunblock & Anti-tTan Lotion - SPF30,150,112.5,https://www.bigbasket.com/media/uploads/p/l/40170454_5-joy-hello-sun-sunblock-anti-ttan-lotion-spf30.jpg
Hello Sun Sunblock & Anti-Tan Lotion - SPF30,275,206.25,https://www.bigbasket.com/media/uploads/p/l/40170455_3-joy-hello-sun-sunblock-anti-tan-lotion-spf30.jpg
Charm Avatar Deodorant & Body Spray Perfume For Men,220,121,https://www.bigbasket.com/media/uploads/p/l/40062831_4-set-wet-charm-avatar-deodorant-body-spray-perfume-for-men.jpg
Breathe Yogue - Antiviral Mask Drops For Respiratory Wellness,395,296.25,https://www.bigbasket.com/media/uploads/p/l/40201485_1-baidyanath-nagpur-breathe-yogue-antiviral-mask-drops-for-respiratory-wellness.jpg
Bling Liquid Eyeshadow,150,105,https://www.bigbasket.com/media/uploads/p/l/40188529_2-blue-heaven-saphire-liquid-glitter-eyeshadow-01-golden-limelight.jpg
"Ultra-Comfort Pre-Shave Intense Oud - Infused With 9 Natural Oils, Protects Skin",449,249,https://www.bigbasket.com/media/uploads/p/l/40230204_2-hajamat-ultra-comfort-pre-shave-intense-oud-infused-with-9-natural-oils-protects-skin.jpg
Comb - Beard Shaping & Styling Tool,499,294,https://www.bigbasket.com/media/uploads/p/l/40093538_3-beardo-comb-beard-shaping-styling-tool.jpg
Charcoal Peel Off Mask,300,180,https://www.bigbasket.com/media/uploads/p/l/40151339_2-glamveda-charcoal-peel-off-mask.jpg
"Regular Flow Tampons - 100% Organic Cotton, Non-Applicator",399,299,https://www.bigbasket.com/media/uploads/p/l/40202382_2-sirona-regular-flow-tampons-100-organic-cotton-non-applicator.jpg
Magicare All Day Foundation SPF 15 - Gypsum,140,105,https://www.bigbasket.com/media/uploads/p/l/40192630_1-biotique-natural-makeup-magicare-all-day-foundation-spf-15-gypsum.jpg
Brick Highlighter - Multicolour,349,261.75,https://www.bigbasket.com/media/uploads/p/l/40205343_1-swiss-beauty-brick-highlighter-multicolour.jpg
Garlic Paste,60,40.2,https://www.bigbasket.com/media/uploads/p/l/1212697_1-catch-garlic-paste.jpg
"Garlic Paste - No Added Colours, Thick & Grainy, Aroma Protected",60,51,https://www.bigbasket.com/media/uploads/p/l/1221275_1-catch-garlic-paste-no-added-colours-thick-grainy-aroma-protected.jpg
Garlic Paste - No Added Colours,30,25.5,https://www.bigbasket.com/media/uploads/p/l/40196596_2-catch-garlic-paste.jpg
Meat Masala,150,103.42,https://www.bigbasket.com/media/uploads/p/l/1212700_1-catch-meat-masala.jpg
"Meat Masala Powder - Exotic, Spices Blend, For Cooking",75,52.5,https://www.bigbasket.com/media/uploads/p/l/100099607_7-catch-meat-masala.jpg
